pid,wl_neg_affect,wl_pos_affect,wl_anxiety,wl_sadness,wl_first_person_sg,wl_first_person_pl,wl_second_person,wl_third_person,wl_absolutist,wl_tentative,wl_certainty,wl_cognitive,wl_social,wl_work,wl_body,wl_past_focus,wl_future_focus,wl_filler,i_vs_we_ratio,neg_pos_ratio,past_future_ratio,absolutist_x_neg,sadness_x_first,word_count,unique_words,lexical_div,avg_word_len,words_per_sent,n_sentences,ttr_windowed,token_entropy,utt_len_mean,utt_len_std,utt_len_max,utt_len_min,n_utterances,short_utt_pct,avg_conf,conf_std,low_conf_pct,utt_dur_mean,utt_dur_std,speech_rate,pause_mean,pause_std,long_pause_pct,sent_neg,sent_pos,sent_neu,sent_compound,sent_var,sent_min,sent_max,neg_utt_pct
313,0.0056657223796034,0.012747875354107648,0.0,0.00141643059490085,0.07223796033994334,0.0,0.019830028328611898,0.0084985835694051,0.012747875354107648,0.05099150141643059,0.014164305949008499,0.014164305949008499,0.0169971671388102,0.0056657223796034,0.00141643059490085,0.0226628895184136,0.009915014164305949,0.04107648725212465,72238.96033994334,0.44448802127299797,2.285584625322075,7.222592268616232e-05,0.00010232005713872996,706,297,0.4206798866855524,4.1076487252124645,706.0,1,0.8059259259259259,5.168703759466551,9.051282051282051,8.744419275450399,40,0,78,0.24358974358974358,0.9147470245758692,0.09563358369748563,0.02564102564102564,13.091025641025643,84.79519740427817,0.6914112231906766,-3.4961038961038984,85.77550325299671,0.6493506493506493,0.062,0.208,0.73,0.9988,0.12599766473526472,-0.7003,0.936,0.11538461538461539
314,0.0032331070158422245,0.010022631749110895,0.0025864856126737797,0.0006466214031684449,0.07177497575169738,0.012285806660200453,0.021985127707727127,0.01972195279663757,0.015195602974458454,0.03912059489169092,0.019398642095053348,0.023601681215648238,0.019075331393469123,0.0045263498221791145,0.006142903330100227,0.023601681215648238,0.012609117361784675,0.03491755577109602,5.841711173351074,0.3226482273881513,1.8717257372383265,4.91290105866746e-05,4.641123553294367e-05,3093,706,0.22825735531846103,3.9935337859683155,1031.0,3,0.7634426229508195,5.4763686061104,27.13157894736842,28.659586778232192,124,1,114,0.13157894736842105,0.9384355529358512,0.04550551359119279,0.0,9.635964912280702,9.463035932548543,2.815657715065999,3.878761061946903,3.9052037473696917,0.39823008849557523,0.074,0.166,0.76,0.9999,0.1955869934016455,-0.8836,0.9681,0.17543859649122806
315,0.009700889248181084,0.014551333872271624,0.0,0.0,0.09620048504446241,0.005658852061438965,0.014551333872271624,0.010509296685529508,0.009700889248181084,0.041228779304769606,0.016168148746968473,0.02910266774454325,0.007275666936135812,0.008084074373484237,0.0,0.01778496362166532,0.00889248181083266,0.025869037995149554,16.997173070987312,0.6666895724999343,1.9998875580991486,9.410725220547536e-05,0.0,1237,372,0.30072756669361356,3.8763136620856913,1237.0,1,0.71875,5.085015292736601,16.276315789473685,21.469729813055736,110,1,76,0.25,0.9081155320531443,0.07716738505964899,0.039473684210526314,19.63815789473684,111.22396380529425,0.8288107202680068,-6.914666666666664,111.08405594271703,0.6666666666666666,0.068,0.191,0.742,0.9996,0.19567654510000004,-0.9057,0.9763,0.19736842105263158
316,0.0017391304347826088,0.019130434782608695,0.0,0.0,0.10782608695652174,0.0,0.008695652173913044,0.01391304347826087,0.010434782608695653,0.036521739130434785,0.010434782608695653,0.01217391304347826,0.034782608695652174,0.0052173913043478265,0.0052173913043478265,0.029565217391304348,0.0034782608695652175,0.02608695652173913,107827.08695652174,0.09095660908634322,8.497844369743698,1.8147448015122875e-05,0.0,575,257,0.4469565217391304,4.020869565217391,287.5,2,0.7545454545454546,5.005535173859813,5.86734693877551,5.096264561061438,24,1,98,0.30612244897959184,0.9030561799905739,0.09943478479308614,0.05102040816326531,2.309183673469384,1.8249183986667885,2.5408749447635923,6.303092783505158,5.151748360351553,0.6185567010309279,0.049,0.243,0.708,0.9992,0.10392711165579639,-0.5106,0.875,0.1326530612244898
318,0.0,0.014792899408284023,0.0,0.0,0.0650887573964497,0.005917159763313609,0.01775147928994083,0.0029585798816568047,0.023668639053254437,0.026627218934911243,0.013313609467455622,0.011834319526627219,0.011834319526627219,0.004437869822485207,0.0029585798816568047,0.038461538461538464,0.008875739644970414,0.023668639053254437,10.99831028556174,6.75954305488949e-05,4.332957820085604,0.0,0.0,676,287,0.4245562130177515,3.9393491124260356,338.0,2,0.7784615384615384,5.12560360534893,14.083333333333334,22.567943121551615,121,1,48,0.25,0.9255782552063465,0.06377164584895278,0.020833333333333332,5.199999999999997,7.589466384404114,2.708333333333335,6.308510638297875,6.062960597912615,0.7659574468085106,0.057,0.235,0.709,0.9994,0.1667033778679078,-0.7517,0.9824,0.1875
319,0.0060790273556231,0.015197568389057751,0.004559270516717325,0.0,0.10182370820668693,0.001519756838905775,0.03951367781155015,0.00911854103343465,0.010638297872340425,0.022796352583586626,0.0425531914893617,0.03951367781155015,0.016717325227963525,0.004559270516717325,0.00303951367781155,0.0182370820668693,0.010638297872340425,0.025835866261398176,66.9566005568336,0.40003947740238693,1.714218577739407,6.467050378322446e-05,0.0,658,272,0.4133738601823708,4.022796352583587,658.0,1,0.7504000000000001,5.025480852031012,8.024390243902438,7.769798462130526,41,1,82,0.1951219512195122,0.9172613562607184,0.06545322899493969,0.012195121951219513,11.108536585365849,73.85547481937233,0.722362498627731,-2.9592592592592557,75.09613468378014,0.691358024691358,0.09,0.201,0.709,0.9978,0.12684081957994575,-0.5467,0.8885,0.1951219512195122
322,0.002245508982035928,0.01347305389221557,0.0,0.0007485029940119761,0.0845808383233533,0.005239520958083832,0.03592814371257485,0.017964071856287425,0.0037425149700598802,0.025449101796407185,0.029191616766467067,0.040419161676646706,0.012724550898203593,0.005239520958083832,0.005988023952095809,0.0344311377245509,0.0074850299401197605,0.017964071856287425,16.13996757190342,0.16672851392807736,4.599519104247673,8.403850980673383e-06,6.330901072107283e-05,1336,413,0.3091317365269461,3.9910179640718564,668.0,2,0.7480769230769231,5.1701692710737674,12.37037037037037,15.393646336235449,105,1,108,0.21296296296296297,0.9147449323424587,0.0687103353277968,0.009259259259259259,4.973148148148152,6.581830079301669,2.487432507912864,4.499065420560744,4.198236272241783,0.5514018691588785,0.081,0.15,0.769,0.9989,0.14014442286604364,-0.9428,0.8764,0.2037037037037037
323,0.005747126436781609,0.035303776683087026,0.0024630541871921183,0.0,0.07799671592775041,0.025451559934318555,0.0090311986863711,0.0090311986863711,0.021346469622331693,0.023809523809523808,0.012315270935960592,0.009852216748768473,0.010673234811165846,0.006568144499178982,0.004105090311986864,0.028735632183908046,0.007389162561576354,0.020525451559934318,3.0644350167145045,0.1628144114429503,3.8884979788290877,0.000122680859898458,0.0,1218,435,0.35714285714285715,4.041871921182266,406.0,3,0.773191489361702,5.384201240716529,14.329411764705883,22.56914678393097,125,1,85,0.15294117647058825,0.9170090212541468,0.07088109871835432,0.011764705882352941,4.909411764705887,7.38432418691643,2.918763479511141,4.463095238095233,4.333917223118656,0.5119047619047619,0.06,0.23,0.71,0.9998,0.18237157738655463,-0.8481,0.9885,0.18823529411764706
324,0.0,0.011221945137157107,0.0012468827930174563,0.0,0.08354114713216958,0.0024937655860349127,0.028678304239401497,0.00997506234413965,0.022443890274314215,0.032418952618453865,0.028678304239401497,0.03117206982543641,0.014962593516209476,0.00997506234413965,0.0012468827930174563,0.029925187032418952,0.01371571072319202,0.022443890274314215,33.486972723937704,8.910317102853723e-05,2.1817320228107007,0.0,0.0,802,275,0.3428927680798005,3.910224438902743,802.0,1,0.7303225806451612,5.0028110853040335,8.717391304347826,10.706192197120401,66,1,92,0.25,0.90487439930439,0.07483068324281096,0.03260869565217391,2.996739130434784,3.5902937247668643,2.908959013420383,4.752747252747252,4.239951274859984,0.5714285714285714,0.073,0.197,0.73,0.999,0.13436704477305292,-0.9261,0.9008,0.14130434782608695
325,0.004209260372820205,0.015634395670475046,0.0018039687312086591,0.0,0.09380637402285028,0.004810583283223091,0.010823812387251955,0.010823812387251955,0.009019843656043296,0.04209260372820205,0.009019843656043296,0.022248947684906796,0.014431749849669273,0.006013229104028864,0.004810583283223091,0.026458208057727,0.006013229104028864,0.022248947684906796,19.496155111756142,0.2692775073655866,4.399434674013712,3.796687047041676e-05,0.0,1663,507,0.3048707155742634,4.0565243535778714,1663.0,1,0.7676923076923077,5.344575990743657,31.37735849056604,26.54620530255062,98,1,53,0.1320754716981132,0.9332083002576288,0.044205230642358866,0.0,9.96603773584906,8.167829562850791,3.1484286255206353,5.9730769230769205,5.015431691568572,0.75,0.062,0.168,0.77,0.9997,0.26770014830188676,-0.8826,0.9881,0.18867924528301888
326,0.0,0.013071895424836602,0.002178649237472767,0.0,0.08061002178649238,0.0,0.0196078431372549,0.010893246187363835,0.008714596949891068,0.026143790849673203,0.026143790849673203,0.023965141612200435,0.008714596949891068,0.002178649237472767,0.0,0.017429193899782137,0.004357298474945534,0.032679738562091505,80611.02178649238,7.649414819766287e-05,3.999311657974495,0.0,0.0,459,219,0.477124183006536,4.331154684095861,229.5,2,0.7658823529411765,4.99880717009701,5.884615384615385,7.668421956615019,53,1,78,0.38461538461538464,0.8960681420106155,0.08174128679220836,0.02564102564102564,2.516666666666667,2.863356338950764,2.3382577687213444,6.44935064935065,4.660263810485619,0.7402597402597403,0.061,0.295,0.644,0.9992,0.1011509879204129,-0.5994,0.9696,0.11538461538461539
327,0.005194805194805195,0.02077922077922078,0.003896103896103896,0.0025974025974025974,0.06753246753246753,0.0025974025974025974,0.025974025974025976,0.00909090909090909,0.007792207792207792,0.0025974025974025974,0.007792207792207792,0.00909090909090909,0.02207792207792208,0.00909090909090909,0.003896103896103896,0.02857142857142857,0.007792207792207792,0.02857142857142857,25.990378704198882,0.25003609201307186,3.6663244883573274,4.047900151796256e-05,0.00017540900657783774,770,298,0.38701298701298703,4.067532467532468,770.0,1,0.8020689655172414,5.187502165049924,11.159420289855072,10.5379191890745,54,1,69,0.2318840579710145,0.9425313161767047,0.04787421578360409,0.0,13.78840579710145,80.93723700612624,0.8093336136220306,-4.052941176470589,80.30373770708205,0.8088235294117647,0.079,0.227,0.694,0.9993,0.15032796185421998,-0.5719,0.8834,0.17391304347826086
328,0.0031397174254317113,0.02878074306645735,0.0005232862375719519,0.0010465724751439038,0.06802721088435375,0.0141287284144427,0.023547880690737835,0.03349031920460492,0.0141287284144427,0.027210884353741496,0.017791732077446363,0.01936159079016222,0.01674515960230246,0.00837257980115123,0.003663003663003663,0.0282574568288854,0.015175300889586603,0.029827315541601257,4.814544829808527,0.10912186305672181,1.862012161888229,4.4360214802017904e-05,7.119540647237441e-05,1911,526,0.27524856096284667,3.946624803767661,955.5,2,0.7533333333333333,5.428030569743781,28.52238805970149,34.93212388417357,133,1,67,0.23880597014925373,0.9316745382636341,0.05280086131482506,0.014925373134328358,10.137313432835814,12.020019107292025,2.8136042402826873,5.619696969696978,3.7925927683789027,0.803030303030303,0.068,0.247,0.685,0.9999,0.2914966304115784,-0.9422,0.9941,0.23880597014925373
329,0.0033076074972436605,0.015435501653803748,0.002205071664829107,0.0011025358324145535,0.09040793825799338,0.002205071664829107,0.004410143329658214,0.009922822491730982,0.002205071664829107,0.030871003307607496,0.004410143329658214,0.008820286659316428,0.014332965821389196,0.002205071664829107,0.005512679162072767,0.03969128996692393,0.008820286659316428,0.025358324145534728,40.98186822276097,0.21433661404936127,4.499603232483518,7.293511570548314e-06,9.96779914641603e-05,907,324,0.3572216097023153,3.8996692392502754,453.5,2,0.7285714285714284,5.016903977513511,16.490909090909092,21.321935086312305,116,1,55,0.2545454545454545,0.9119964068586176,0.07969040620777934,0.03636363636363636,6.643636363636366,8.485516279637118,2.4822112753147225,5.7537037037037,4.2496043306590074,0.9074074074074074,0.054,0.214,0.732,0.9995,0.18931613793265994,-0.6224,0.9796,0.16363636363636364
330,0.0022935779816513763,0.009174311926605505,0.0045871559633027525,0.0,0.0779816513761468,0.0022935779816513763,0.013761467889908258,0.013761467889908258,0.006880733944954129,0.05045871559633028,0.013761467889908258,0.022935779816513763,0.006880733944954129,0.006880733944954129,0.0045871559633027525,0.006880733944954129,0.011467889908256881,0.016055045871559634,33.98561827043409,0.2500817410902212,0.6000348769587293,1.5781499873748002e-05,0.0,436,224,0.5137614678899083,4.2110091743119265,436.0,1,0.80375,4.985856639195606,5.069767441860465,4.570469657098372,26,1,86,0.3372093023255814,0.9035476439220961,0.09619230250317595,0.046511627906976744,2.111627906976741,1.6710981669092118,2.400881057268726,6.278823529411768,5.804966964297268,0.6941176470588235,0.052,0.146,0.802,0.9855,0.06865004222298224,-0.4341,0.7269,0.13953488372093023
332,0.005519779208831647,0.014719411223551058,0.0018399264029438822,0.0027598896044158236,0.08371665133394664,0.0009199632014719411,0.02207911683532659,0.01655933762649494,0.014719411223551058,0.04139834406623735,0.01839926402943882,0.017479300827966882,0.013799448022079117,0.0027598896044158236,0.004599816007359705,0.03311867525298988,0.006439742410303588,0.04783808647654094,90.90227622574261,0.37504245805300607,5.14221391621044,8.124790003800032e-05,0.00023104871573306342,1087,365,0.3357865685372585,3.9448022079116836,1087.0,1,0.741904761904762,5.146039395081528,9.792792792792794,18.687923721978667,179,1,111,0.3063063063063063,0.9248718871726646,0.07126279829426982,0.02702702702702703,11.192792792792792,82.76278666571622,0.8749195106245976,-3.3499999999999988,82.70768659573515,0.4636363636363636,0.112,0.255,0.633,0.9996,0.1626769522522522,-0.8834,0.9844,0.1891891891891892
333,0.004901960784313725,0.015522875816993464,0.0,0.0016339869281045752,0.08823529411764706,0.0024509803921568627,0.011437908496732025,0.005718954248366013,0.016339869281045753,0.041666666666666664,0.014705882352941176,0.024509803921568627,0.008986928104575163,0.0024509803921568627,0.0032679738562091504,0.03349673202614379,0.010620915032679739,0.022058823529411766,35.985725823863866,0.31583354840719735,3.1536433800386794,8.009739843649879e-05,0.0001441753171856978,1224,415,0.33905228758169936,4.05718954248366,612.0,2,0.7885106382978724,5.277796846435685,11.883495145631068,10.934117293934845,60,1,103,0.14563106796116504,0.9124592166502499,0.05964283720754953,0.0,13.626213592233015,93.28658138711647,0.8721054506590663,-4.443137254901965,93.01235679624969,0.5294117647058824,0.054,0.219,0.727,0.9997,0.15280367111936033,-0.8316,0.9349,0.08737864077669903
335,0.007009345794392523,0.017133956386292833,0.000778816199376947,0.0,0.11292834890965732,0.004672897196261682,0.009345794392523364,0.008566978193146417,0.021806853582554516,0.04984423676012461,0.011682242990654205,0.021806853582554516,0.02102803738317757,0.006230529595015576,0.004672897196261682,0.02336448598130841,0.010903426791277258,0.0381619937694704,24.161710060713673,0.40912539468151043,2.1427523361428853,0.00015285177744781204,0.0,1284,413,0.32165109034267914,3.956386292834891,428.0,3,0.7544,5.220373224058447,15.285714285714286,19.5741232111083,104,1,84,0.20238095238095238,0.9228272906371525,0.06862662872304863,0.023809523809523808,5.3892857142857125,6.661198883683496,2.8363154406891993,4.200000000000002,4.452842336985308,0.46987951807228917,0.086,0.259,0.655,0.9998,0.18634339650028695,-0.8225,0.9723,0.11904761904761904
337,0.004215456674473068,0.004215456674473068,0.002107728337236534,0.000936768149882904,0.08032786885245902,0.006088992974238876,0.018969555035128805,0.03208430913348946,0.00819672131147541,0.03372365339578454,0.012177985948477752,0.016627634660421546,0.010070257611241218,0.006557377049180328,0.002576112412177986,0.01522248243559719,0.020374707259953162,0.03255269320843091,13.19030566903051,1.0,0.7471388473232404,3.455292356125466e-05,7.524858908895459e-05,4270,785,0.18384074941451992,3.890632318501171,1423.3333333333333,3,0.7487573964497042,5.460932560778586,28.278145695364238,34.60638841609015,199,1,151,0.11258278145695365,0.9226451113046358,0.07112026397435971,0.033112582781456956,9.301324503311262,10.857458184768461,3.0402278390886424,2.855333333333329,3.893317914682474,0.2733333333333333,0.071,0.138,0.791,0.9998,0.20930182040618067,-0.9198,0.9688,0.2119205298013245
338,0.00853658536585366,0.01951219512195122,0.0,0.003658536585365854,0.12317073170731707,0.003658536585365854,0.006097560975609756,0.004878048780487805,0.020731707317073172,0.04878048780487805,0.00853658536585366,0.015853658536585366,0.03414634146341464,0.01097560975609756,0.0012195121951219512,0.01707317073170732,0.024390243902439025,0.03536585365853658,33.65774021767383,0.43752882664763426,0.7000122994957207,0.00017697798929208807,0.0004506246281975015,820,296,0.36097560975609755,3.9658536585365853,820.0,1,0.7490322580645161,5.047142576391886,15.185185185185185,15.25391885815239,66,1,54,0.16666666666666666,0.9446485980793282,0.04476114577010269,0.0,5.3296296296296255,4.976231415993491,2.8492008339124415,5.318867924528307,4.280503951449464,0.7358490566037735,0.065,0.247,0.688,0.9996,0.18537931761006282,-0.765,0.9412,0.16666666666666666
339,0.006389776357827476,0.03407880724174654,0.003194888178913738,0.002129925452609159,0.08413205537806177,0.0010649627263045794,0.004259850905218318,0.014909478168264111,0.005324813631522897,0.01597444089456869,0.006389776357827476,0.009584664536741214,0.01597444089456869,0.004259850905218318,0.003194888178913738,0.026624068157614485,0.012779552715654952,0.021299254526091587,78.92682670971958,0.18752384109728779,2.083248569132799,3.402436825254247e-05,0.00017919500613005704,939,359,0.38232161874334397,4.16506922257721,939.0,1,0.7744444444444444,5.185572076974946,11.313253012048193,13.56998814713016,68,1,83,0.26506024096385544,0.9530932185161545,0.04531240336764975,0.0,5.343373493975905,6.590628838036044,2.1172491544532126,4.652439024390243,3.6601701913393834,0.6585365853658537,0.067,0.215,0.718,0.9995,0.15821167746694095,-0.5927,0.9595,0.21686746987951808
340,0.004724409448818898,0.01732283464566929,0.006299212598425197,0.0,0.07716535433070866,0.0031496062992125984,0.029921259842519685,0.015748031496062992,0.015748031496062992,0.01889763779527559,0.025196850393700787,0.02047244094488189,0.012598425196850394,0.0031496062992125984,0.0,0.026771653543307086,0.012598425196850394,0.03937007874015748,24.49254111819497,0.2727692537748957,2.124910710212377,7.44001488002976e-05,0.0,635,240,0.3779527559055118,3.7716535433070866,635.0,1,0.7658333333333333,4.9102210606319545,10.76271186440678,10.134167170672322,49,1,59,0.15254237288135594,0.8959565071736352,0.08900290049177292,0.03389830508474576,3.4627118644067787,2.859400606655102,3.1081742535487034,6.598275862068965,4.368728241591688,0.8793103448275862,0.062,0.172,0.767,0.9979,0.1296967837288136,-0.6597,0.8361,0.15254237288135594
341,0.01053484602917342,0.013776337115072933,0.0008103727714748784,0.0016207455429497568,0.1094003241491086,0.004051863857374392,0.03403565640194489,0.017828200972447326,0.008103727714748784,0.04051863857374392,0.03241491085899514,0.03646677471636953,0.013776337115072933,0.008914100486223663,0.004051863857374392,0.01539708265802269,0.01053484602917342,0.02674230145867099,26.993584783275487,0.7647229606980293,1.461494655045821,8.537152373722382e-05,0.0001773100877619264,1234,378,0.3063209076175041,3.8168557536466774,617.0,2,0.7579166666666667,5.133470491777119,11.017857142857142,14.067393864592335,73,1,112,0.2857142857142857,0.9303859589355332,0.06428462920211371,0.017857142857142856,3.7374999999999976,4.568835382978557,2.947921643573819,3.981981981981984,3.7564537967270564,0.40540540540540543,0.095,0.204,0.701,0.9994,0.13680249660151234,-0.8758,0.9186,0.16964285714285715
