pid,sent_neg,sent_neu,sent_pos,sent_compound,word_count,unique_words,lexical_div,avg_word_len,avg_conf,dep_lexicon_count,dep_lexicon_ratio,dep_lexicon_unique,fps_ratio,fpp_ratio,tp_ratio,absolutist_count,absolutist_ratio,negation_count,negation_ratio,sent_variance,sent_range,mean_sent_len,response_brevity,question_ratio,hedging_count,hedging_ratio,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,sbert_0,sbert_1,sbert_2,sbert_3,sbert_4,sbert_5,sbert_6,sbert_7,sbert_8,sbert_9,sbert_10,sbert_11,sbert_12,sbert_13,sbert_14,sbert_15,sbert_16,sbert_17,sbert_18,sbert_19
356,0.098,0.773,0.128,0.9918,1480,483,0.32972972972972975,4.0385135135135135,0.9095069082771859,4,0.002702702702702703,2,0.07027027027027027,0.015540540540540541,0.011486486486486487,2,0.0013513513513513514,31,0.020945945945945947,0.585436444,1.8835000000000002,296.0,0.0006756756756756757,0.0,31,0.020945945945945947,0.0,0.0,0.14252502963360933,0.0,0.07126251481680466,0.15654279678055488,0.0,0.1119938940732687,0.0,0.06931299848234994,0.21835367500828623,0.19060264736840477,0.1632462470683832,0.06931299848234994,0.04206861159074391,0.03913569919513872,0.16550223853648463,0.11629755420816472,0.14519810031670052,0.10301589345816832,0.10689377222520699,0.12477352857616356,0.0,0.07259905015835026,0.0833204736127648,0.16856511096774462,0.06963346261944749,0.06836195311234639,0.06210336603536547,0.0353027343055875,0.1920029905586491,0.24841346414146187,0.10493352409977397,0.03629952507917513,0.19291328795041776,0.147243543998765,0.06559776167996378,0.07790038754682033,0.03698333524366888,0.13423471178040583,0.45293152547467747,0.18716029286424535,0.0,0.0,0.29518992755983703,0.07327888459275723,0.19755129275516164,0.17090488278086596,0.2219000114620133,0.09705675545885946,0.016896054,-0.04750481,0.20295915,-0.20741677,0.01971058,-0.09221156,-0.08738758,-0.16423994,0.007900618,-0.102629185,0.13027978,-0.065254115,-0.06243705,-0.016983692,0.07538517,-0.16025169,0.0059431633,-0.09661691,-0.0036936551,0.086319864
357,0.032,0.833,0.136,0.9894,314,155,0.5,3.9554140127388533,0.8765797844299903,3,0.009554140127388535,2,0.10828025477707007,0.0,0.006369426751592357,2,0.006369426751592357,14,0.044585987261146494,0.0,0.0,314.0,0.0031847133757961785,0.0,3,0.009554140127388535,0.17953948642032913,0.19432218583643165,0.09186987713904755,0.0,0.1837397542780951,0.20181111407874566,0.0,0.0,0.0,0.17871321749119276,0.24128243516171435,0.4095337228632134,0.0,0.17871321749119276,0.10846763373948666,0.0,0.08534456219891201,0.0,0.0,0.0,0.09186987713904755,0.0,0.0,0.2807787166480852,0.10741470033228309,0.0,0.08976974321016457,0.08813054450241753,0.2401863850408872,0.2730684881102702,0.1980204173068921,0.1601242566939248,0.36074056574608276,0.09359290554936173,0.19895924367030934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17871321749119276,0.0,0.0,0.0,0.0,0.0,0.09535600795909198,0.08341545081535956,0.19461659,-0.10582076,0.047994394,0.24078906,-0.023764951,0.15835822,-0.046652667,0.08822808,0.162415,0.14363018,0.0976212,0.02414242,0.047638223,0.027669158,-0.039202232,0.18285467,0.008252847,0.077474736,0.03900592,-0.007927726
358,0.098,0.732,0.17,0.9897,629,289,0.4642289348171701,4.3068362480127185,0.9382415722523417,0,0.0,0,0.06359300476947535,0.0,0.011128775834658187,1,0.001589825119236884,18,0.028616852146263912,0.0,0.0,629.0,0.001589825119236884,0.0,12,0.019077901430842606,0.11934390297613381,0.0645851465740503,0.0,0.06428248746735825,0.06106795737425239,0.0,0.3948857703932593,0.12796327058294468,0.0,0.05939733179053646,0.213847758365311,0.10889048166801059,0.0,0.11879466358107292,0.0,0.0,0.1701913047711764,0.06644029801989952,0.12442658561456975,0.0,0.0,0.0,0.0,0.0,0.1428018964547396,0.11556063703704048,0.17901585446420074,0.0,0.6386289992029802,0.18151471746207246,0.06581429506554322,0.15965724980074505,0.05994807595857275,0.062213292807284874,0.06612632448219419,0.06308970776337265,0.0,0.0,0.0,0.23006315952290285,0.05544811153972156,0.16038581877398328,0.0,0.06488963444776849,0.11242716663638554,0.06279587258809446,0.0,0.058582339528957424,0.1267705326439293,0.05544811153972156,0.1726279,0.316737,0.15601718,0.103697576,-0.08248159,-0.124356516,-0.12119173,-0.007624604,-0.11903538,-0.24530871,-0.06278528,-0.0628734,-0.107769065,0.055368673,0.13311769,-0.10805769,0.06230855,0.18750407,0.0827577,0.0024544718
359,0.094,0.72,0.185,0.9996,1654,532,0.3252720677146312,4.09310761789601,0.8802816236302966,10,0.006045949214026602,5,0.06892382103990327,0.005441354292623942,0.011487303506650543,19,0.011487303506650543,43,0.02599758162031439,0.0026132125000000016,0.12540000000000007,413.5,0.0006045949214026602,0.0,36,0.02176541717049577,0.07879859754860499,0.199002110255368,0.0,0.056591298849192936,0.08064206509504535,0.029524485256122966,0.0,0.02816322132430217,0.0,0.052290636013576405,0.40005584906863345,0.07189656972712895,0.19704817908193967,0.1568719080407292,0.0,0.029524485256122966,0.09988564920557753,0.02924546722606855,0.05476967653806462,0.18133859903465316,0.0,0.0705980910121118,0.03204953551381075,0.05476967653806462,0.06285805914562087,0.25433546535854945,0.15759719509720999,0.0,0.14055478393710524,0.07989853866995283,0.52145847626773,0.18740637858280698,0.13193871362431306,0.02738483826903231,0.029107263408799943,0.11108246264297823,0.024743906297646175,0.0881536125918272,0.02790071363435837,0.1772197504598922,0.04881392700245364,0.18826157603229812,0.10458127202715281,0.02856290134317872,0.0,0.08292382884062825,0.08942117325455581,0.12893288725220678,0.05580142726871674,0.268476598513495,0.15534186,-0.03213455,0.053596128,0.018058099,-0.067493,0.12117278,0.02806522,0.03166899,0.07740163,-0.08015421,-0.025039222,-0.033785,-0.0051718075,-0.29652387,0.08935828,0.24188066,0.23822908,-0.12676117,0.18436363,-0.09245778
360,0.067,0.674,0.259,0.9994,621,242,0.3896940418679549,4.041867954911433,0.9307749061971098,4,0.00644122383252818,2,0.0966183574879227,0.001610305958132045,0.00322061191626409,2,0.00322061191626409,13,0.020933977455716585,0.0,0.0,621.0,0.001610305958132045,0.0,17,0.027375201288244767,0.06892079468489791,0.14919101908756288,0.0,0.0,0.0,0.0,0.0,0.0738984571404443,0.13594876132305272,0.06860361035762297,0.12349652626216397,0.0,0.12926039469004277,0.06860361035762297,0.0,0.23241097492039223,0.3276167914958287,0.15347639969672006,0.0,0.06797438066152636,0.14106634849569566,0.06174826313108198,0.08409589227262075,0.0718560307366482,0.08246772512659777,0.0,0.20676238405469372,0.0,0.2458710613405051,0.0,0.0,0.6146776533512627,0.0,0.0718560307366482,0.0,0.21860485640523217,0.06492639737365281,0.07710311126318914,0.0,0.19929131761185717,0.06404228143701132,0.18524478939324596,0.13720722071524594,0.0749471914597444,0.06492639737365281,0.0,0.1564235535679031,0.0,0.0,0.0,0.18871664,0.23792054,0.16746572,0.21753582,-0.11084749,0.006394848,-0.1284365,0.030745886,-0.023781523,0.099282086,-0.1306167,-0.10858915,-0.0119448565,-0.0229319,-0.12642209,-0.033067208,-0.066361606,-0.07738216,-0.05252117,0.08913363
361,0.032,0.76,0.208,0.9997,1117,378,0.3401969561324978,3.946284691136974,0.9235189368850306,8,0.007162041181736795,5,0.06624888093106536,0.005371530886302597,0.010743061772605193,10,0.008952551477170993,15,0.01342882721575649,0.000295562222222222,0.037699999999999956,372.3333333333333,0.0008952551477170994,0.0,39,0.03491495076096687,0.0938249997594558,0.0,0.09602000509561856,0.03369145369394216,0.06401333673041237,0.07030924174367706,0.3104486814007524,0.03353377237898482,0.030845534493014026,0.09339320236700938,0.22416188708244142,0.08560679818181602,0.08798401524640219,0.062262134911339584,0.15115673121904388,0.0,0.029733305237144764,0.0,0.48910434778103085,0.1233821379720561,0.28806001528685565,0.2521821229677466,0.0,0.06521391303747079,0.0748446998765417,0.15141782797192332,0.0,0.0,0.02789295110012341,0.3171156426933941,0.2759543834673354,0.16735770660074045,0.0,0.06521391303747079,0.034657837414486053,0.16533149629231092,0.0589248305083762,0.0,0.0,0.06028984402387852,0.08718365868957753,0.1401011794265259,0.12452426982267917,0.034009668890363984,0.1178496610167524,0.03291229566290184,0.07098215636747278,0.12281566923027962,0.0,0.11624487825277004,-0.33142847,-0.013876205,-0.0028841943,0.065322794,0.22355758,-0.009503916,-0.1099518,-0.019282885,-0.012679972,0.07337533,0.12327503,-0.009570129,0.03466031,0.11413795,-0.0437592,-0.09677938,-0.09733908,0.06049738,-0.10693839,0.029627867
362,0.1,0.712,0.188,0.998,762,303,0.39763779527559057,4.013123359580052,0.9340024541835396,2,0.0026246719160104987,2,0.0984251968503937,0.0013123359580052493,0.011811023622047244,7,0.009186351706036745,20,0.026246719160104987,0.0,0.0,762.0,0.0013123359580052493,0.0,12,0.015748031496062992,0.0,0.11907135892254503,0.0,0.0,0.11258695004801435,0.0,0.06066872931068217,0.058979352562956555,0.0,0.21901385652391264,0.2464105965322729,0.0,0.10316445952805335,0.0,0.0,0.3709806499282985,0.3137704412061711,0.18373736823631207,0.05734926457986857,0.16275380234253736,0.0,0.39425695445163667,0.1342361253907362,0.05734926457986857,0.0,0.10652574794561215,0.05500661320864075,0.05400219049264778,0.3434077517000495,0.0,0.1820061879320465,0.09811650048572843,0.11052229882291896,0.22939705831947427,0.06095636329957343,0.11631431739181561,0.15545589297212206,0.0,0.0,0.10603805400905027,0.20445202468197943,0.04928211930645458,0.0,0.0,0.0,0.05788629646615733,0.12484374196741735,0.10800438098529556,0.0,0.0,0.17602342,0.3266998,0.05356979,0.08352781,0.038165286,0.031737007,-0.1778361,-0.26076165,0.037572227,0.06457677,-0.09670527,-0.06219647,0.13967986,-0.12772438,-0.027748283,-0.0047777724,0.035828225,0.041080687,0.004768729,-0.07663308
363,0.08,0.764,0.156,0.9996,2159,563,0.2635479388605836,3.904122278832793,0.9342487878995399,7,0.003242241778601204,5,0.09402501157943492,0.00555812876331635,0.012042612320518759,5,0.002315886984715146,52,0.024085224641037517,0.013759290000000004,0.23460000000000003,1079.5,0.0004631773969430292,0.0,33,0.015284854099119963,0.09011947066213505,0.03251320526503292,0.09222778635094606,0.22652589249817,0.15371297725157673,0.10129866770329021,0.0,0.032209387944006594,0.11850927782265844,0.08970472669687711,0.1345680166419278,0.2192689043646344,0.19718806397528105,0.08970472669687711,0.10889020495126087,0.06753244513552681,0.02855901663604455,0.13378847378873307,0.18791505476612844,0.17776391673398767,0.15371297725157673,0.24222242995547005,0.03665404290590773,0.09395752738306422,0.03594438983230872,0.23270035987208793,0.15019911777022507,0.11796518122488149,0.08037403660407488,0.06091829241988626,0.23192384918879325,0.18753941874284139,0.3017882906946893,0.09395752738306422,0.0,0.09528113168882926,0.08489647558569346,0.0336061687681269,0.06381833235733023,0.17372626198766533,0.13956737173170353,0.24222242995547005,0.11960630226250282,0.06533297875090474,0.1980917763666181,0.0,0.17044695909122187,0.08847388591866112,0.03190916617866511,0.22330779477072565,-0.102036394,0.10203898,0.34325936,0.025959827,0.14726722,-0.06772483,0.03428945,0.094480254,-0.06173455,-0.007379435,-0.12490882,0.047305383,-0.045644447,0.07232222,0.059154246,-0.07274404,-0.023769703,-0.061167043,-0.06425303,0.17945425
364,0.04,0.779,0.181,1.0,4065,871,0.2179581795817958,4.022140221402214,0.9176607922367428,4,0.0009840098400984009,2,0.07478474784747847,0.007380073800738007,0.010578105781057811,19,0.004674046740467405,69,0.016974169741697416,0.0009950580555555574,0.08590000000000009,580.8571428571429,0.0002460024600246002,0.0,73,0.017958179581795818,0.049659964288987855,0.05374880479831087,0.05082174299282414,0.06687115873599976,0.10164348598564828,0.06977526864764794,0.15062223571005215,0.1730512970431864,0.07346705732973369,0.12357855332454952,0.07786081070347606,0.12460308037977487,0.18627372518368715,0.12357855332454952,0.030001750174350573,0.013955053729529588,0.1416359597175739,0.04146951890384044,0.038831182264852854,0.17142313376937862,0.13975979323026638,0.20021351323750985,0.03029708976951201,0.05177490968647047,0.0,0.120214291751874,0.03724497321674089,0.19501268629065452,0.2214489143241934,0.1888243588969695,0.09585051363366955,0.46504272008080616,0.03741731965844447,0.07766236452970571,0.09630494651675407,0.0787564146069105,0.058477317871356786,0.08333343592609871,0.07912536753451634,0.21539507258203686,0.35762232623084306,0.16684459436459154,0.11122069799209457,0.040501653403015564,0.09356370859417086,0.15677922604111028,0.08453168727580836,0.1584478076111568,0.05275024502301089,0.14997065293551484,0.23112491,-0.32478905,0.0061798804,-0.114200875,-0.050066322,0.07473739,-0.006396249,0.1936031,-0.15379791,0.120685786,-0.065838635,-0.07852333,-0.07869037,-0.03009921,-0.097541034,-0.10865677,0.044806536,0.030484479,-0.028221548,-0.092346296
366,0.054,0.728,0.218,0.9999,2182,600,0.2804766269477543,4.008707607699359,0.9108920547307706,9,0.004124656278643446,4,0.08982584784601283,0.0068744271310724105,0.016498625114573784,18,0.008249312557286892,39,0.017873510540788267,0.02683044,0.3276,1091.0,0.00045829514207149406,0.0,51,0.023373052245646196,0.01843101328379668,0.05984568954546383,0.07544880336647007,0.0,0.018862200841617518,0.10358677632883109,0.04065642622260543,0.0988107763001504,0.1999571233216593,0.12842333605105377,0.06605165034579756,0.21861615241915727,0.22468690917169032,0.0,0.0,0.0,0.24531444389536716,0.10260784043815493,0.17294366914582895,0.1454233624157522,0.037724401683235036,0.03302582517289878,0.1799134806469713,0.11529577943055264,0.08821510223391982,0.142773921964971,0.0921550664189834,0.2714169348735036,0.16437900993403026,0.05606486942893238,0.0,0.13150320794722423,0.018516300485856632,0.4035352280069342,0.08169836142755943,0.038973327094559924,0.06945127652308233,0.020619153833194046,0.07831181360379985,0.17765034675155644,0.17126386097066368,0.21466786362384208,0.1100771451866175,0.020042611053648917,0.12153973391539409,0.13577134199292246,0.06274690984534838,0.28951139719840385,0.23493544081139955,0.051379158291199115,-0.43340766,-0.16710816,-0.0547252,-0.119478196,-0.043783866,-0.10456536,-0.1173739,-0.07603154,-0.046033204,0.0791582,-0.04005963,-0.06179948,0.12757337,0.0393826,0.034240324,-0.06081537,-0.032567095,0.0013426784,0.012232691,-0.023260873
367,0.079,0.805,0.116,0.9991,3019,598,0.19841006955945678,3.863199735011593,0.9560220557400304,19,0.006293474660483604,9,0.09340841338191454,0.0033123550844650546,0.00728718118582312,22,0.00728718118582312,72,0.023848956608148394,0.0,0.0,3019.0,0.0003312355084465055,0.0,64,0.02119907254057635,0.07036563628207951,0.03046372588611072,0.10081654442160659,0.060641933365829626,0.0720118174440047,0.031637758877622255,0.09313048358412584,0.015089529889273787,0.20819814547974125,0.028016721026693434,0.1891282236832913,0.08988316094228559,0.11877316510959438,0.0840501630800803,0.08502189926311746,0.12655103551048902,0.18731153483631147,0.09401630873512433,0.17606977446869768,0.0832792581918965,0.1440236348880094,0.16391112719218578,0.0515153169274366,0.10270736844007365,0.4715007462649774,0.08176200930080109,0.07036563628207951,0.027632302903130318,0.0753076357593096,0.08561743512836055,0.10865223084814682,0.5397047229417188,0.09896774221263668,0.0,0.046786010322943924,0.05951670517104426,0.11931750222059373,0.031487794115938154,0.014948881289883875,0.13564614698525465,0.03923091052162891,0.12608548245552753,0.0,0.04591102153186871,0.10606000197386109,0.05923951096432032,0.09582167118036404,0.17960996887034705,0.08969328773930325,0.07846182104325782,-0.07676161,-0.14365315,-0.031370677,0.12123088,0.12190631,-0.13330248,0.12214039,-0.08045962,-0.103961855,0.09873739,-0.07928766,-0.012150526,-0.093875125,0.030519255,0.059180573,0.035862595,-0.1878112,-0.009024523,-0.12417424,-0.005051422
368,0.08,0.715,0.205,0.9999,3272,572,0.1784841075794621,3.763753056234719,0.9289565429543004,21,0.006418092909535452,13,0.0843520782396088,0.0009168704156479218,0.011002444987775062,23,0.007029339853300734,101,0.0308679706601467,0.0,0.0,3272.0,0.0003056234718826406,0.0,187,0.05715158924205379,0.0414903885312733,0.1047820028515809,0.014153680889620086,0.13408839400756467,0.04246104266886026,0.07772869077440062,0.015253736499229033,0.07414491065762786,0.3546456014934878,0.1238983297305002,0.11151755171220942,0.025237476341330067,0.07781488913346467,0.08259888648700014,0.1671076878090619,0.046637214464640364,0.10518700898658952,0.12319059838492623,0.43257403621202406,0.027280430884114446,0.056614723558480344,0.21064426434528444,0.10125162544127468,0.14419134540400802,0.06619420592263416,0.08035024178063102,0.055320518041697735,0.14935349938375597,0.11101097183644434,0.11218546236866775,0.0457612094976871,0.2960292582305183,0.15283539369933036,0.028838269080801608,0.06130422141933688,0.07311130333292035,0.11725727185610825,0.10830435335391769,0.10283533457466612,0.17329516532319694,0.17991642009539913,0.2849892988200907,0.20649721621750036,0.10527599955120334,0.13028585761789804,0.0,0.10986166148772425,0.09504313597148106,0.04407228624628549,0.08995821004769956,-0.0233939,-0.46479237,0.10063118,0.10228772,-0.037929364,0.06330794,-0.22759943,-0.14269146,0.014113016,-0.017639175,-0.01712875,0.09695823,0.07271015,0.0526634,-0.038900178,0.022151662,0.009121559,0.054894313,0.09408477,0.11109385
369,0.041,0.688,0.27,1.0,2069,434,0.21169647172547124,3.851135814403093,0.9430037814637889,8,0.0038666022232962784,4,0.09038182696955051,0.0009666505558240696,0.005316578057032383,11,0.005316578057032383,46,0.022232962783953602,0.22590469359999998,1.1896,413.8,0.0004833252779120348,0.0,93,0.04494925084581924,0.0,0.08315177769382684,0.05896761273868716,0.2896673905473293,0.17690283821606148,0.0431781703715101,0.06355070696585834,0.06178107889107448,0.05682839313194949,0.0,0.08603865501183647,0.1752422500553349,0.1981194115533835,0.07647259456151179,0.3016912219136682,0.1295345111145303,0.036519515426377235,0.021385059816067798,0.16019614934777676,0.13259958397454882,0.01965587091289572,0.051623193007101886,0.23435468776819657,0.1401716306793047,0.1149086920342333,0.07439072999581792,0.15365232125016728,0.09427914024533166,0.08564781562828032,0.1752717796025143,0.10591784494309722,0.29120257313615316,0.07718166404661729,0.08009807467388838,0.0,0.04061321861903357,0.1266537951052702,0.1718940136335208,0.12241044235050996,0.2776880847071116,0.05354105342557905,0.03441546200473459,0.03823629728075589,0.08354379829498552,0.036186798601505775,0.020212032930622355,0.0,0.16970245244159698,0.4080348078350332,0.0356940356170527,-0.21462941,-0.12114923,-0.32287228,-0.08541506,-0.06261091,0.13002628,-0.2775785,-0.13681519,-0.108297095,0.12592356,-0.05572885,0.04189855,-0.16080905,-0.0269618,-0.12672785,0.09091397,-0.099841595,0.11422598,0.09223691,0.03256447
370,0.06,0.75,0.19,0.9999,2825,663,0.2392920353982301,3.929557522123894,0.9231836542938695,17,0.006017699115044248,5,0.09451327433628319,0.006371681415929204,0.005663716814159292,17,0.006017699115044248,64,0.02265486725663717,0.2871350636,1.7386,282.6,0.00035398230088495576,0.0,109,0.038584070796460174,0.060090442810630036,0.06503809511576363,0.015374059791279603,0.11328329845046045,0.10761841853895722,0.08443072503774633,0.16568965967825064,0.11275311475388744,0.14816321592068338,0.08972084572540784,0.09421453800368565,0.054827076190076186,0.0986117483340705,0.1196277943005438,0.07260651427695045,0.0,0.08569244520404225,0.05017969283212213,0.40722244591901413,0.17779585910482007,0.09224435874767763,0.10767375771849788,0.0,0.09397441059669556,0.0359508486741843,0.11637108688196535,0.060090442810630036,0.13273467566640285,0.13398079833723203,0.25894926497851123,0.06627586387130026,0.28135967650818733,0.0301842518986186,0.2349360264917389,0.016647520403154068,0.11118129486416697,0.09906368572370927,0.03361220745541941,0.04787234989773534,0.15927768893019312,0.3210626363138625,0.21534751543699576,0.02990694857513595,0.08168089802974865,0.16982346124064446,0.031618136296858876,0.17047758667906182,0.2507210540365387,0.11170214976138244,0.0977147153998712,-0.25797808,-0.013538262,0.19562635,-0.08474856,0.05107414,0.11689093,-0.04075192,0.06582567,0.029727384,0.01952181,0.003799241,0.16543868,-0.024695715,-0.12536377,-0.04509821,-0.014631843,0.10341022,-0.1066176,0.05843672,-0.024990056
372,0.082,0.776,0.142,0.9992,2060,512,0.24951456310679612,3.9106796116504854,0.9363037018940367,14,0.006796116504854369,5,0.09466019417475728,0.0048543689320388345,0.027184466019417475,9,0.004368932038834952,45,0.021844660194174758,1.2250000000001188e-07,0.0007000000000000339,1030.0,0.0004854368932038835,0.0,35,0.01699029126213592,0.05008538598032842,0.10841850866581025,0.10251423457237964,0.08093282814511558,0.02562855864309491,0.028149204794120346,0.08286140194460084,0.05370269983321786,0.27168689932761036,0.04985488516368655,0.08974608045872695,0.3198885881511503,0.16438579070125328,0.22434698323658944,0.0,0.16889522876472207,0.2380821859458463,0.055766367413678145,0.13054612366679427,0.17289166320847935,0.10251423457237964,0.13461912068809043,0.030556635650323304,0.07832767420007657,0.11986013402107062,0.09699530459114049,0.05008538598032842,0.02458541252438546,0.20101139936140233,0.10156904495871015,0.0,0.33501899893567055,0.27674432401795696,0.15665534840015313,0.11100567025408771,0.052954064445949064,0.09436524020475752,0.14007887987786177,0.07980321030316172,0.19310248545939995,0.13962037435138808,0.15705564080277215,0.1994195406547462,0.027232412434917887,0.09436524020475752,0.07906115280581696,0.11367445910457165,0.07375623757315637,0.15960642060632343,0.02327006239189801,0.23250106,0.053937037,-0.17701936,0.06642791,-0.017259667,0.066054516,-0.1668627,-0.10049514,-0.17221366,0.09514828,0.11822778,-0.18546346,0.09330894,-0.34486794,0.20707822,-0.16829571,0.028504733,-0.074920654,0.08369367,0.020880193
375,0.051,0.725,0.224,0.999,590,277,0.4694915254237288,3.993220338983051,0.9232787387445569,2,0.003389830508474576,2,0.07288135593220339,0.001694915254237288,0.010169491525423728,1,0.001694915254237288,12,0.020338983050847456,0.0,0.0,590.0,0.001694915254237288,0.0,16,0.02711864406779661,0.0,0.0,0.0,0.0,0.2500073468179783,0.0,0.08981282492220935,0.0,0.08031253728951067,0.16211195928292357,0.07295630555240105,0.14859631567890533,0.15272269004249603,0.16211195928292357,0.09839171870517799,0.09153210816650244,0.23224987585863577,0.0,0.25469625873088597,0.16062507457902134,0.08333578227265943,0.07295630555240105,0.0,0.0,0.0,0.236548015558868,0.16286147337526263,0.0,0.2904995763131308,0.0,0.1796256498444187,0.21787468223484807,0.08180754720731524,0.0,0.09023863277049435,0.08609474388660111,0.15342261773916954,0.09109824081070367,0.08649807494181715,0.15697670427604882,0.3783335770006127,0.1459126111048021,0.24316793892438537,0.0,0.0,0.17138752925865874,0.0,0.0,0.08649807494181715,0.22700014620036763,-0.07913888,-0.10375029,-0.038387503,0.13476756,0.1489305,-0.025517711,0.050260082,0.13684592,0.002995327,0.037968174,-0.020284805,-0.08492123,0.1746066,0.0042351037,0.08951935,0.09298374,0.06420843,0.073884405,-0.1417852,0.009631967
376,0.086,0.759,0.155,0.9992,1665,505,0.3057057057057057,4.017417417417417,0.94028764543399,16,0.00960960960960961,8,0.0894894894894895,0.0018018018018018018,0.00960960960960961,10,0.006006006006006006,47,0.02822822822822823,0.0,0.0,1665.0,0.0006006006006006006,0.0,42,0.025225225225225224,0.1480874536952646,0.03205609893485449,0.1818622937793307,0.03190587754832359,0.09093114688966535,0.033291499944874604,0.0653323454652168,0.03175655301123506,0.08763235822831099,0.08844355917783929,0.3714931128867882,0.21618618141008897,0.19441577771362262,0.029481186392613098,0.0,0.06658299988974921,0.2252600210417974,0.03297688214031019,0.18527313864714756,0.08763235822831099,0.15155191148277555,0.2918874458396193,0.1806936006733616,0.06175771288238252,0.10631713242895797,0.057357200692993104,0.11846996295621168,0.05815334860693888,0.23773215050668411,0.0600618361935068,0.0979985181978252,0.1584881003377894,0.11901816784940462,0.12351542576476504,0.06564208993066538,0.09394156494705468,0.08370290773891476,0.2650695708579877,0.06292110418606345,0.17128382749295856,0.08256310824797247,0.2918874458396193,0.029481186392613098,0.03220722800898584,0.1395048462315246,0.06233602650654271,0.06722025145456259,0.08723002291040832,0.0,0.1926472525786024,0.06510958,-0.13807383,-0.06891631,0.13367793,0.23381387,-0.080173254,-0.04921204,0.0064462274,0.068476684,0.08143507,-0.004658576,0.14414456,-0.042826317,0.014019903,-0.076501966,-0.037088722,0.12948331,-0.037928287,0.12185696,0.036645867
377,0.053,0.759,0.188,0.9999,2244,616,0.27762923351158647,4.055258467023173,0.9214791616907826,12,0.0053475935828877,9,0.08199643493761141,0.0053475935828877,0.009358288770053475,11,0.004901960784313725,47,0.02094474153297683,4.160250000000014e-05,0.012900000000000023,1122.0,0.000445632798573975,0.0,34,0.015151515151515152,0.04576364869367504,0.02476583960250918,0.023417137181063082,0.024649781851026332,0.09366854872425233,0.10288113340768865,0.07571150775093316,0.09813766794308122,0.1354056794173559,0.06832955578670881,0.1230031879766461,0.2505310598130733,0.19311604674907315,0.06832955578670881,0.13823907999455057,0.02572028335192216,0.10876934763093625,0.05095443306046055,0.023856327848425438,0.1354056794173559,0.07025141154318926,0.10250265664720506,0.22335986624301984,0.023856327848425438,0.1642765736457977,0.1107822910156959,0.04576364869367504,0.06739200425830541,0.22448146127791244,0.1856098341128135,0.15142301550186632,0.24488886684863176,0.06896312135640055,0.0,0.0,0.09676959275739418,0.08622270982040388,0.0,0.12152866581267695,0.06616506591795804,0.19135934476393612,0.30750796994161517,0.045553037191139206,0.02488259861354228,0.08622270982040388,0.0481594481304843,0.1557986798968171,0.15724800993604598,0.4861146632507078,0.12757289650929077,-0.13498187,-0.086453855,0.2318128,-0.12259956,0.28314593,-0.24258596,0.108870044,-0.039199717,-0.017818622,0.011922851,-0.06614539,0.028540626,0.023943527,0.13437372,0.066452324,0.19216007,0.16393876,-0.04700512,0.0091634095,0.056390077
378,0.07,0.717,0.213,0.9997,1265,389,0.3098814229249012,3.8940711462450595,0.9332627278107863,6,0.0047430830039525695,4,0.09486166007905138,0.0015810276679841897,0.015810276679841896,5,0.003952569169960474,32,0.025296442687747035,0.00011881000000000046,0.02180000000000004,632.5,0.0007905138339920949,0.0,22,0.017391304347826087,0.028787238293466324,0.03115748619378472,0.0,0.031011475888963795,0.0,0.09707476745790031,0.06350091618998512,0.0,0.19874354206598382,0.14327377449623008,0.07737412081893573,0.052531485320941956,0.10798046658812355,0.08596426469773803,0.0,0.16179127909650054,0.19157724115617356,0.09615737261937467,0.030013244755748517,0.11356773832341932,0.05892141273038154,0.12895686803155954,0.14050264518404212,0.12005297902299407,0.06889119794956894,0.13937333675082322,0.05757447658693265,0.11304632918841925,0.17971949559075795,0.17513445748114473,0.06350091618998512,0.4621358458048061,0.05784089525543215,0.060026489511497035,0.0,0.03043604919829975,0.08135650559211476,0.03220487586147108,0.030578634021548964,0.2774705213494648,0.2407459726069596,0.18053961524418338,0.08596426469773803,0.15652189370724626,0.2983071871710874,0.09088288733448562,0.2940115475069425,0.16956949378262887,0.06115726804309793,0.053499105023768805,0.1277331,0.3343565,0.16572206,0.029024534,0.23017554,0.08697096,0.08477722,-0.14153802,0.13751772,-0.05698348,-0.008998189,-0.02924849,-0.09851567,0.054351524,0.04847342,-0.020121671,-0.06431059,-0.111878425,0.08173798,0.06726521
